,i,j,mi
16355,m_sn_2_3kl,mod_s_mixedl,0.0
16356,mod_s_mixedl,m_sn_gt_1kl,0.0
16357,m_sn_gt_1kl,mod_s_mixedl,0.0
16358,mod_s_mixedl,m_sn_gt_2kl,0.0
16359,m_sn_gt_2kl,mod_s_mixedl,0.0
16360,mod_s_mixedl,m_sn_gt_3kl,0.0
16361,m_sn_gt_3kl,mod_s_mixedl,0.0
16362,mod_s_mixedl,m_sn_gt_4kl,1.5225035210037873e-14
16363,m_sn_gt_4kl,mod_s_mixedl,1.5225035210037873e-14
16364,mod_s_mixedl,m_sn_gt_500l,0.0
16365,m_sn_gt_500l,mod_s_mixedl,0.0
16366,mod_s_mixedl,m_sn_gt_6kl,1.0
16367,m_sn_gt_6kl,mod_s_mixedl,1.0
16368,mod_s_mixedl,m_sn_lt_1kl,1.5225035210037873e-14
16369,m_sn_lt_1kl,mod_s_mixedl,1.5225035210037873e-14
16370,mod_s_mixedl,m_sn_lt_2kl,0.0
16371,m_sn_lt_2kl,mod_s_mixedl,0.0
16372,mod_s_mixedl,m_sn_lt_3kl,0.0
16373,m_sn_lt_3kl,mod_s_mixedl,0.0
16374,mod_s_mixedl,middle_wave_poorl,0.0
16375,middle_wave_poorl,mod_s_mixedl,0.0
16376,mod_s_mixedl,mod_gt_4kl,0.0
16377,mod_gt_4kl,mod_s_mixedl,0.0
16378,mod_s_mixedl,mod_mixedl,1.0
16379,mod_mixedl,mod_s_mixedl,1.0
16380,mod_s_mixedl,mod_s_sn_gt_500l,1.0
16381,mod_s_sn_gt_500l,mod_s_mixedl,1.0
16382,mod_s_mixedl,mod_snl,1.0
16383,mod_snl,mod_s_mixedl,1.0
16384,mod_s_mixedl,mod_sn_gt_1kl,0.0
16385,mod_sn_gt_1kl,mod_s_mixedl,0.0
16386,mod_s_mixedl,mod_sn_gt_2kl,0.0
16387,mod_sn_gt_2kl,mod_s_mixedl,0.0
16388,mod_s_mixedl,mod_sn_gt_3kl,0.0
16389,mod_sn_gt_3kl,mod_s_mixedl,0.0
16390,mod_s_mixedl,mod_sn_gt_4kl,1.5225035210037873e-14
16391,mod_sn_gt_4kl,mod_s_mixedl,1.5225035210037873e-14
16392,mod_s_mixedl,mod_sn_gt_500l,0.0
16393,mod_sn_gt_500l,mod_s_mixedl,0.0
16394,mod_s_mixedl,notch_4kl,0.0
16395,notch_4kl,mod_s_mixedl,0.0
16396,mod_s_mixedl,notch_at_4kl,5.374277681439473e-15
16397,notch_at_4kl,mod_s_mixedl,5.374277681439473e-15
16398,mod_s_mixedl,o_ar_cl,0.0
16399,o_ar_cl,mod_s_mixedl,0.0
16400,mod_s_mixedl,o_ar_ul,0.0
16401,o_ar_ul,mod_s_mixedl,0.0
16402,mod_s_mixedl,s_sn_gt_1kl,0.0
16403,s_sn_gt_1kl,mod_s_mixedl,0.0
16404,mod_s_mixedl,s_sn_gt_2kl,1.5225035210037873e-14
16405,s_sn_gt_2kl,mod_s_mixedl,1.5225035210037873e-14
16406,mod_s_mixedl,s_sn_gt_4kl,0.0
16407,s_sn_gt_4kl,mod_s_mixedl,0.0
16408,mod_s_mixedl,speechl,0.0
16409,speechl,mod_s_mixedl,0.0
16410,mod_s_mixedl,static_normall,0.0
16411,static_normall,mod_s_mixedl,0.0
16412,mod_s_mixedl,tympl,1.952019126112718e-15
16413,tympl,mod_s_mixedl,1.952019126112718e-15
16414,mod_s_mixedl,viith_nerve_signsl,0.0
16415,viith_nerve_signsl,mod_s_mixedl,0.0
16416,mod_s_mixedl,wave_V_delayedl,0.0
16417,wave_V_delayedl,mod_s_mixedl,0.0
16418,mod_s_mixedl,waveform_ItoV_prolongedl,0.0
16419,waveform_ItoV_prolongedl,mod_s_mixedl,0.0
16420,mod_s_mixedl,indentifierl,0.0
16421,indentifierl,mod_s_mixedl,0.0
16422,mod_s_sn_gt_500l,age_gt_60l,1.0
16423,age_gt_60l,mod_s_sn_gt_500l,1.0
16424,mod_s_sn_gt_500l,airl,3.9357630831650777e-16
16425,airl,mod_s_sn_gt_500l,3.9357630831650777e-16
16426,mod_s_sn_gt_500l,airBoneGapl,0.0
16427,airBoneGapl,mod_s_sn_gt_500l,0.0
16428,mod_s_sn_gt_500l,ar_cl,0.0
16429,ar_cl,mod_s_sn_gt_500l,0.0
16430,mod_s_sn_gt_500l,ar_ul,0.0
16431,ar_ul,mod_s_sn_gt_500l,0.0
16432,mod_s_sn_gt_500l,bonel,0.0
16433,bonel,mod_s_sn_gt_500l,0.0
16434,mod_s_sn_gt_500l,boneAbnormall,2.598061304041961e-15
16435,boneAbnormall,mod_s_sn_gt_500l,2.598061304041961e-15
16436,mod_s_sn_gt_500l,bserl,0.0
16437,bserl,mod_s_sn_gt_500l,0.0
16438,mod_s_sn_gt_500l,history_buzzingl,0.0
16439,history_buzzingl,mod_s_sn_gt_500l,0.0
16440,mod_s_sn_gt_500l,history_dizzinessl,0.0
16441,history_dizzinessl,mod_s_sn_gt_500l,0.0
16442,mod_s_sn_gt_500l,history_fluctuatingl,0.0
16443,history_fluctuatingl,mod_s_sn_gt_500l,0.0
16444,mod_s_sn_gt_500l,history_fullnessl,0.0
16445,history_fullnessl,mod_s_sn_gt_500l,0.0
16446,mod_s_sn_gt_500l,history_heredityl,0.0
16447,history_heredityl,mod_s_sn_gt_500l,0.0
16448,mod_s_sn_gt_500l,history_nauseal,0.0
16449,history_nauseal,mod_s_sn_gt_500l,0.0
16450,mod_s_sn_gt_500l,history_noisel,0.0
16451,history_noisel,mod_s_sn_gt_500l,0.0
16452,mod_s_sn_gt_500l,history_recruitmentl,0.0
16453,history_recruitmentl,mod_s_sn_gt_500l,0.0
16454,mod_s_sn_gt_500l,history_ringingl,0.0
16455,history_ringingl,mod_s_sn_gt_500l,0.0
16456,mod_s_sn_gt_500l,history_roaringl,7.735088137001467e-15
16457,history_roaringl,mod_s_sn_gt_500l,7.735088137001467e-15
16458,mod_s_sn_gt_500l,history_vomitingl,0.0
16459,history_vomitingl,mod_s_sn_gt_500l,0.0
16460,mod_s_sn_gt_500l,late_wave_poorl,0.0
16461,late_wave_poorl,mod_s_sn_gt_500l,0.0
16462,mod_s_sn_gt_500l,m_at_2kl,0.0
16463,m_at_2kl,mod_s_sn_gt_500l,0.0
16464,mod_s_sn_gt_500l,m_cond_lt_1kl,1.0
16465,m_cond_lt_1kl,mod_s_sn_gt_500l,1.0
16466,mod_s_sn_gt_500l,m_gt_1kl,0.0
16467,m_gt_1kl,mod_s_sn_gt_500l,0.0
16468,mod_s_sn_gt_500l,m_m_gt_2kl,0.0
16469,m_m_gt_2kl,mod_s_sn_gt_500l,0.0
16470,mod_s_sn_gt_500l,m_m_snl,1.0
16471,m_m_snl,mod_s_sn_gt_500l,1.0
16472,mod_s_sn_gt_500l,m_m_sn_gt_1kl,0.0
16473,m_m_sn_gt_1kl,mod_s_sn_gt_500l,0.0
16474,mod_s_sn_gt_500l,m_m_sn_gt_2kl,0.0
16475,m_m_sn_gt_2kl,mod_s_sn_gt_500l,0.0
16476,mod_s_sn_gt_500l,m_m_sn_gt_500l,0.0
16477,m_m_sn_gt_500l,mod_s_sn_gt_500l,0.0
16478,mod_s_sn_gt_500l,m_p_sn_gt_2kl,1.0
16479,m_p_sn_gt_2kl,mod_s_sn_gt_500l,1.0
16480,mod_s_sn_gt_500l,m_s_gt_500l,0.0
16481,m_s_gt_500l,mod_s_sn_gt_500l,0.0
16482,mod_s_sn_gt_500l,m_s_snl,1.0
16483,m_s_snl,mod_s_sn_gt_500l,1.0
16484,mod_s_sn_gt_500l,m_s_sn_gt_1kl,1.0
16485,m_s_sn_gt_1kl,mod_s_sn_gt_500l,1.0
16486,mod_s_sn_gt_500l,m_s_sn_gt_2kl,1.0
16487,m_s_sn_gt_2kl,mod_s_sn_gt_500l,1.0
16488,mod_s_sn_gt_500l,m_s_sn_gt_3kl,1.0
16489,m_s_sn_gt_3kl,mod_s_sn_gt_500l,1.0
16490,mod_s_sn_gt_500l,m_s_sn_gt_4kl,1.0
16491,m_s_sn_gt_4kl,mod_s_sn_gt_500l,1.0
16492,mod_s_sn_gt_500l,m_sn_2_3kl,0.0
16493,m_sn_2_3kl,mod_s_sn_gt_500l,0.0
16494,mod_s_sn_gt_500l,m_sn_gt_1kl,0.0
16495,m_sn_gt_1kl,mod_s_sn_gt_500l,0.0
16496,mod_s_sn_gt_500l,m_sn_gt_2kl,0.0
16497,m_sn_gt_2kl,mod_s_sn_gt_500l,0.0
16498,mod_s_sn_gt_500l,m_sn_gt_3kl,0.0
16499,m_sn_gt_3kl,mod_s_sn_gt_500l,0.0
16500,mod_s_sn_gt_500l,m_sn_gt_4kl,1.5225035210037873e-14
16501,m_sn_gt_4kl,mod_s_sn_gt_500l,1.5225035210037873e-14
16502,mod_s_sn_gt_500l,m_sn_gt_500l,0.0
16503,m_sn_gt_500l,mod_s_sn_gt_500l,0.0
16504,mod_s_sn_gt_500l,m_sn_gt_6kl,1.0
16505,m_sn_gt_6kl,mod_s_sn_gt_500l,1.0
16506,mod_s_sn_gt_500l,m_sn_lt_1kl,1.5225035210037873e-14
16507,m_sn_lt_1kl,mod_s_sn_gt_500l,1.5225035210037873e-14
16508,mod_s_sn_gt_500l,m_sn_lt_2kl,0.0
16509,m_sn_lt_2kl,mod_s_sn_gt_500l,0.0
16510,mod_s_sn_gt_500l,m_sn_lt_3kl,0.0
16511,m_sn_lt_3kl,mod_s_sn_gt_500l,0.0
16512,mod_s_sn_gt_500l,middle_wave_poorl,0.0
16513,middle_wave_poorl,mod_s_sn_gt_500l,0.0
16514,mod_s_sn_gt_500l,mod_gt_4kl,0.0
16515,mod_gt_4kl,mod_s_sn_gt_500l,0.0
16516,mod_s_sn_gt_500l,mod_mixedl,1.0
16517,mod_mixedl,mod_s_sn_gt_500l,1.0
16518,mod_s_sn_gt_500l,mod_s_mixedl,1.0
16519,mod_s_mixedl,mod_s_sn_gt_500l,1.0
16520,mod_s_sn_gt_500l,mod_snl,1.0
16521,mod_snl,mod_s_sn_gt_500l,1.0
16522,mod_s_sn_gt_500l,mod_sn_gt_1kl,0.0
16523,mod_sn_gt_1kl,mod_s_sn_gt_500l,0.0
16524,mod_s_sn_gt_500l,mod_sn_gt_2kl,0.0
16525,mod_sn_gt_2kl,mod_s_sn_gt_500l,0.0
16526,mod_s_sn_gt_500l,mod_sn_gt_3kl,0.0
16527,mod_sn_gt_3kl,mod_s_sn_gt_500l,0.0
16528,mod_s_sn_gt_500l,mod_sn_gt_4kl,1.5225035210037873e-14
16529,mod_sn_gt_4kl,mod_s_sn_gt_500l,1.5225035210037873e-14
16530,mod_s_sn_gt_500l,mod_sn_gt_500l,0.0
16531,mod_sn_gt_500l,mod_s_sn_gt_500l,0.0
16532,mod_s_sn_gt_500l,notch_4kl,0.0
16533,notch_4kl,mod_s_sn_gt_500l,0.0
16534,mod_s_sn_gt_500l,notch_at_4kl,5.374277681439473e-15
16535,notch_at_4kl,mod_s_sn_gt_500l,5.374277681439473e-15
16536,mod_s_sn_gt_500l,o_ar_cl,0.0
16537,o_ar_cl,mod_s_sn_gt_500l,0.0
16538,mod_s_sn_gt_500l,o_ar_ul,0.0
16539,o_ar_ul,mod_s_sn_gt_500l,0.0
16540,mod_s_sn_gt_500l,s_sn_gt_1kl,0.0
16541,s_sn_gt_1kl,mod_s_sn_gt_500l,0.0
16542,mod_s_sn_gt_500l,s_sn_gt_2kl,1.5225035210037873e-14
16543,s_sn_gt_2kl,mod_s_sn_gt_500l,1.5225035210037873e-14
16544,mod_s_sn_gt_500l,s_sn_gt_4kl,0.0
16545,s_sn_gt_4kl,mod_s_sn_gt_500l,0.0
16546,mod_s_sn_gt_500l,speechl,0.0
16547,speechl,mod_s_sn_gt_500l,0.0
16548,mod_s_sn_gt_500l,static_normall,0.0
16549,static_normall,mod_s_sn_gt_500l,0.0
16550,mod_s_sn_gt_500l,tympl,1.952019126112718e-15
16551,tympl,mod_s_sn_gt_500l,1.952019126112718e-15
16552,mod_s_sn_gt_500l,viith_nerve_signsl,0.0
16553,viith_nerve_signsl,mod_s_sn_gt_500l,0.0
16554,mod_s_sn_gt_500l,wave_V_delayedl,0.0
16555,wave_V_delayedl,mod_s_sn_gt_500l,0.0
16556,mod_s_sn_gt_500l,waveform_ItoV_prolongedl,0.0
16557,waveform_ItoV_prolongedl,mod_s_sn_gt_500l,0.0
16558,mod_s_sn_gt_500l,indentifierl,0.0
16559,indentifierl,mod_s_sn_gt_500l,0.0
16560,mod_snl,age_gt_60l,1.0
16561,age_gt_60l,mod_snl,1.0
16562,mod_snl,airl,3.9357630831650777e-16
16563,airl,mod_snl,3.9357630831650777e-16
16564,mod_snl,airBoneGapl,0.0
16565,airBoneGapl,mod_snl,0.0
16566,mod_snl,ar_cl,0.0
16567,ar_cl,mod_snl,0.0
16568,mod_snl,ar_ul,0.0
16569,ar_ul,mod_snl,0.0
16570,mod_snl,bonel,0.0
16571,bonel,mod_snl,0.0
16572,mod_snl,boneAbnormall,2.598061304041961e-15
16573,boneAbnormall,mod_snl,2.598061304041961e-15
16574,mod_snl,bserl,0.0
16575,bserl,mod_snl,0.0
16576,mod_snl,history_buzzingl,0.0
16577,history_buzzingl,mod_snl,0.0
16578,mod_snl,history_dizzinessl,0.0
16579,history_dizzinessl,mod_snl,0.0
16580,mod_snl,history_fluctuatingl,0.0
16581,history_fluctuatingl,mod_snl,0.0
16582,mod_snl,history_fullnessl,0.0
16583,history_fullnessl,mod_snl,0.0
16584,mod_snl,history_heredityl,0.0
16585,history_heredityl,mod_snl,0.0
16586,mod_snl,history_nauseal,0.0
16587,history_nauseal,mod_snl,0.0
16588,mod_snl,history_noisel,0.0
16589,history_noisel,mod_snl,0.0
16590,mod_snl,history_recruitmentl,0.0
16591,history_recruitmentl,mod_snl,0.0
16592,mod_snl,history_ringingl,0.0
16593,history_ringingl,mod_snl,0.0
16594,mod_snl,history_roaringl,7.735088137001467e-15
16595,history_roaringl,mod_snl,7.735088137001467e-15
16596,mod_snl,history_vomitingl,0.0
16597,history_vomitingl,mod_snl,0.0
16598,mod_snl,late_wave_poorl,0.0
16599,late_wave_poorl,mod_snl,0.0
16600,mod_snl,m_at_2kl,0.0
16601,m_at_2kl,mod_snl,0.0
16602,mod_snl,m_cond_lt_1kl,1.0
16603,m_cond_lt_1kl,mod_snl,1.0
16604,mod_snl,m_gt_1kl,0.0
16605,m_gt_1kl,mod_snl,0.0
16606,mod_snl,m_m_gt_2kl,0.0
16607,m_m_gt_2kl,mod_snl,0.0
16608,mod_snl,m_m_snl,1.0
16609,m_m_snl,mod_snl,1.0
16610,mod_snl,m_m_sn_gt_1kl,0.0
16611,m_m_sn_gt_1kl,mod_snl,0.0
16612,mod_snl,m_m_sn_gt_2kl,0.0
16613,m_m_sn_gt_2kl,mod_snl,0.0
16614,mod_snl,m_m_sn_gt_500l,0.0
16615,m_m_sn_gt_500l,mod_snl,0.0
16616,mod_snl,m_p_sn_gt_2kl,1.0
16617,m_p_sn_gt_2kl,mod_snl,1.0
16618,mod_snl,m_s_gt_500l,0.0
16619,m_s_gt_500l,mod_snl,0.0
16620,mod_snl,m_s_snl,1.0
16621,m_s_snl,mod_snl,1.0
16622,mod_snl,m_s_sn_gt_1kl,1.0
16623,m_s_sn_gt_1kl,mod_snl,1.0
16624,mod_snl,m_s_sn_gt_2kl,1.0
16625,m_s_sn_gt_2kl,mod_snl,1.0
16626,mod_snl,m_s_sn_gt_3kl,1.0
16627,m_s_sn_gt_3kl,mod_snl,1.0
16628,mod_snl,m_s_sn_gt_4kl,1.0
16629,m_s_sn_gt_4kl,mod_snl,1.0
16630,mod_snl,m_sn_2_3kl,0.0
16631,m_sn_2_3kl,mod_snl,0.0
16632,mod_snl,m_sn_gt_1kl,0.0
16633,m_sn_gt_1kl,mod_snl,0.0
16634,mod_snl,m_sn_gt_2kl,0.0
16635,m_sn_gt_2kl,mod_snl,0.0
16636,mod_snl,m_sn_gt_3kl,0.0
16637,m_sn_gt_3kl,mod_snl,0.0
16638,mod_snl,m_sn_gt_4kl,1.5225035210037873e-14
16639,m_sn_gt_4kl,mod_snl,1.5225035210037873e-14
16640,mod_snl,m_sn_gt_500l,0.0
16641,m_sn_gt_500l,mod_snl,0.0
16642,mod_snl,m_sn_gt_6kl,1.0
16643,m_sn_gt_6kl,mod_snl,1.0
16644,mod_snl,m_sn_lt_1kl,1.5225035210037873e-14
16645,m_sn_lt_1kl,mod_snl,1.5225035210037873e-14
16646,mod_snl,m_sn_lt_2kl,0.0
16647,m_sn_lt_2kl,mod_snl,0.0
16648,mod_snl,m_sn_lt_3kl,0.0
16649,m_sn_lt_3kl,mod_snl,0.0
16650,mod_snl,middle_wave_poorl,0.0
16651,middle_wave_poorl,mod_snl,0.0
16652,mod_snl,mod_gt_4kl,0.0
16653,mod_gt_4kl,mod_snl,0.0
16654,mod_snl,mod_mixedl,1.0
16655,mod_mixedl,mod_snl,1.0
16656,mod_snl,mod_s_mixedl,1.0
16657,mod_s_mixedl,mod_snl,1.0
16658,mod_snl,mod_s_sn_gt_500l,1.0
16659,mod_s_sn_gt_500l,mod_snl,1.0
16660,mod_snl,mod_sn_gt_1kl,0.0
16661,mod_sn_gt_1kl,mod_snl,0.0
16662,mod_snl,mod_sn_gt_2kl,0.0
16663,mod_sn_gt_2kl,mod_snl,0.0
16664,mod_snl,mod_sn_gt_3kl,0.0
16665,mod_sn_gt_3kl,mod_snl,0.0
16666,mod_snl,mod_sn_gt_4kl,1.5225035210037873e-14
16667,mod_sn_gt_4kl,mod_snl,1.5225035210037873e-14
16668,mod_snl,mod_sn_gt_500l,0.0
16669,mod_sn_gt_500l,mod_snl,0.0
16670,mod_snl,notch_4kl,0.0
16671,notch_4kl,mod_snl,0.0
16672,mod_snl,notch_at_4kl,5.374277681439473e-15
16673,notch_at_4kl,mod_snl,5.374277681439473e-15
16674,mod_snl,o_ar_cl,0.0
16675,o_ar_cl,mod_snl,0.0
16676,mod_snl,o_ar_ul,0.0
16677,o_ar_ul,mod_snl,0.0
16678,mod_snl,s_sn_gt_1kl,0.0
16679,s_sn_gt_1kl,mod_snl,0.0
16680,mod_snl,s_sn_gt_2kl,1.5225035210037873e-14
16681,s_sn_gt_2kl,mod_snl,1.5225035210037873e-14
16682,mod_snl,s_sn_gt_4kl,0.0
16683,s_sn_gt_4kl,mod_snl,0.0
16684,mod_snl,speechl,0.0
16685,speechl,mod_snl,0.0
16686,mod_snl,static_normall,0.0
16687,static_normall,mod_snl,0.0
16688,mod_snl,tympl,1.952019126112718e-15
16689,tympl,mod_snl,1.952019126112718e-15
16690,mod_snl,viith_nerve_signsl,0.0
16691,viith_nerve_signsl,mod_snl,0.0
16692,mod_snl,wave_V_delayedl,0.0
16693,wave_V_delayedl,mod_snl,0.0
16694,mod_snl,waveform_ItoV_prolongedl,0.0
16695,waveform_ItoV_prolongedl,mod_snl,0.0
16696,mod_snl,indentifierl,0.0
16697,indentifierl,mod_snl,0.0
16698,mod_sn_gt_1kl,age_gt_60l,0.0
16699,age_gt_60l,mod_sn_gt_1kl,0.0
16700,mod_sn_gt_1kl,airl,0.012827655546108254
16701,airl,mod_sn_gt_1kl,0.012827655546108254
16702,mod_sn_gt_1kl,airBoneGapl,0.00567048212781757
16703,airBoneGapl,mod_sn_gt_1kl,0.00567048212781757
16704,mod_sn_gt_1kl,ar_cl,0.009999555554297896
16705,ar_cl,mod_sn_gt_1kl,0.009999555554297896
16706,mod_sn_gt_1kl,ar_ul,0.008499036473416691
16707,ar_ul,mod_sn_gt_1kl,0.008499036473416691
16708,mod_sn_gt_1kl,bonel,0.01170238537943163
16709,bonel,mod_sn_gt_1kl,0.01170238537943163
16710,mod_sn_gt_1kl,boneAbnormall,0.04169509586549168
16711,boneAbnormall,mod_sn_gt_1kl,0.04169509586549168
16712,mod_sn_gt_1kl,bserl,0.0025076564333262035
16713,bserl,mod_sn_gt_1kl,0.0025076564333262035
16714,mod_sn_gt_1kl,history_buzzingl,0.001397840025517007
16715,history_buzzingl,mod_sn_gt_1kl,0.001397840025517007
16716,mod_sn_gt_1kl,history_dizzinessl,0.005023590636461302
16717,history_dizzinessl,mod_sn_gt_1kl,0.005023590636461302
16718,mod_sn_gt_1kl,history_fluctuatingl,0.003338031208059927
16719,history_fluctuatingl,mod_sn_gt_1kl,0.003338031208059927
16720,mod_sn_gt_1kl,history_fullnessl,0.001397840025517007
16721,history_fullnessl,mod_sn_gt_1kl,0.001397840025517007
16722,mod_sn_gt_1kl,history_heredityl,0.0020339713824069415
16723,history_heredityl,mod_sn_gt_1kl,0.0020339713824069415
16724,mod_sn_gt_1kl,history_nauseal,0.0037752315060189034
16725,history_nauseal,mod_sn_gt_1kl,0.0037752315060189034
16726,mod_sn_gt_1kl,history_noisel,0.0073065416413225425
16727,history_noisel,mod_sn_gt_1kl,0.0073065416413225425
16728,mod_sn_gt_1kl,history_recruitmentl,0.0020339713824069415
16729,history_recruitmentl,mod_sn_gt_1kl,0.0020339713824069415
16730,mod_sn_gt_1kl,history_ringingl,0.0028036801918626566
16731,history_ringingl,mod_sn_gt_1kl,0.0028036801918626566
16732,mod_sn_gt_1kl,history_roaringl,0.00356495816171721
16733,history_roaringl,mod_sn_gt_1kl,0.00356495816171721
16734,mod_sn_gt_1kl,history_vomitingl,0.0028036801918626566
16735,history_vomitingl,mod_sn_gt_1kl,0.0028036801918626566
16736,mod_sn_gt_1kl,late_wave_poorl,0.0020339713824069415
16737,late_wave_poorl,mod_sn_gt_1kl,0.0020339713824069415
16738,mod_sn_gt_1kl,m_at_2kl,0.001397840025517007
16739,m_at_2kl,mod_sn_gt_1kl,0.001397840025517007
16740,mod_sn_gt_1kl,m_cond_lt_1kl,0.0
16741,m_cond_lt_1kl,mod_sn_gt_1kl,0.0
16742,mod_sn_gt_1kl,m_gt_1kl,0.001397840025517007
16743,m_gt_1kl,mod_sn_gt_1kl,0.001397840025517007
16744,mod_sn_gt_1kl,m_m_gt_2kl,0.001397840025517007
16745,m_m_gt_2kl,mod_sn_gt_1kl,0.001397840025517007
16746,mod_sn_gt_1kl,m_m_snl,0.0
16747,m_m_snl,mod_sn_gt_1kl,0.0
16748,mod_sn_gt_1kl,m_m_sn_gt_1kl,0.001397840025517007
16749,m_m_sn_gt_1kl,mod_sn_gt_1kl,0.001397840025517007
16750,mod_sn_gt_1kl,m_m_sn_gt_2kl,0.0020339713824069415
16751,m_m_sn_gt_2kl,mod_sn_gt_1kl,0.0020339713824069415
16752,mod_sn_gt_1kl,m_m_sn_gt_500l,0.001397840025517007
16753,m_m_sn_gt_500l,mod_sn_gt_1kl,0.001397840025517007
16754,mod_sn_gt_1kl,m_p_sn_gt_2kl,0.0
16755,m_p_sn_gt_2kl,mod_sn_gt_1kl,0.0
16756,mod_sn_gt_1kl,m_s_gt_500l,0.001397840025517007
16757,m_s_gt_500l,mod_sn_gt_1kl,0.001397840025517007
16758,mod_sn_gt_1kl,m_s_snl,0.0
16759,m_s_snl,mod_sn_gt_1kl,0.0
16760,mod_sn_gt_1kl,m_s_sn_gt_1kl,0.0
16761,m_s_sn_gt_1kl,mod_sn_gt_1kl,0.0
16762,mod_sn_gt_1kl,m_s_sn_gt_2kl,0.0
16763,m_s_sn_gt_2kl,mod_sn_gt_1kl,0.0
16764,mod_sn_gt_1kl,m_s_sn_gt_3kl,0.0
16765,m_s_sn_gt_3kl,mod_sn_gt_1kl,0.0
16766,mod_sn_gt_1kl,m_s_sn_gt_4kl,0.0
16767,m_s_sn_gt_4kl,mod_sn_gt_1kl,0.0
16768,mod_sn_gt_1kl,m_sn_2_3kl,0.001397840025517007
16769,m_sn_2_3kl,mod_sn_gt_1kl,0.001397840025517007
16770,mod_sn_gt_1kl,m_sn_gt_1kl,0.0028036801918626566
16771,m_sn_gt_1kl,mod_sn_gt_1kl,0.0028036801918626566
16772,mod_sn_gt_1kl,m_sn_gt_2kl,0.004518845399064122
16773,m_sn_gt_2kl,mod_sn_gt_1kl,0.004518845399064122
16774,mod_sn_gt_1kl,m_sn_gt_3kl,0.0028036801918626566
16775,m_sn_gt_3kl,mod_sn_gt_1kl,0.0028036801918626566
16776,mod_sn_gt_1kl,m_sn_gt_4kl,0.0024659774853453584
16777,m_sn_gt_4kl,mod_sn_gt_1kl,0.0024659774853453584
16778,mod_sn_gt_1kl,m_sn_gt_500l,0.001397840025517007
16779,m_sn_gt_500l,mod_sn_gt_1kl,0.001397840025517007
16780,mod_sn_gt_1kl,m_sn_gt_6kl,0.0
16781,m_sn_gt_6kl,mod_sn_gt_1kl,0.0
16782,mod_sn_gt_1kl,m_sn_lt_1kl,0.0024659774853453584
16783,m_sn_lt_1kl,mod_sn_gt_1kl,0.0024659774853453584
16784,mod_sn_gt_1kl,m_sn_lt_2kl,0.001397840025517007
16785,m_sn_lt_2kl,mod_sn_gt_1kl,0.001397840025517007
16786,mod_sn_gt_1kl,m_sn_lt_3kl,0.001397840025517007
16787,m_sn_lt_3kl,mod_sn_gt_1kl,0.001397840025517007
16788,mod_sn_gt_1kl,middle_wave_poorl,0.0020339713824069415
16789,middle_wave_poorl,mod_sn_gt_1kl,0.0020339713824069415
16790,mod_sn_gt_1kl,mod_gt_4kl,0.001397840025517007
16791,mod_gt_4kl,mod_sn_gt_1kl,0.001397840025517007
16792,mod_sn_gt_1kl,mod_mixedl,0.0
16793,mod_mixedl,mod_sn_gt_1kl,0.0
16794,mod_sn_gt_1kl,mod_s_mixedl,0.0
16795,mod_s_mixedl,mod_sn_gt_1kl,0.0
16796,mod_sn_gt_1kl,mod_s_sn_gt_500l,0.0
16797,mod_s_sn_gt_500l,mod_sn_gt_1kl,0.0
16798,mod_sn_gt_1kl,mod_snl,0.0
16799,mod_snl,mod_sn_gt_1kl,0.0
16800,mod_sn_gt_1kl,mod_sn_gt_2kl,0.0028036801918626566
16801,mod_sn_gt_2kl,mod_sn_gt_1kl,0.0028036801918626566
16802,mod_sn_gt_1kl,mod_sn_gt_3kl,0.0037752315060189034
16803,mod_sn_gt_3kl,mod_sn_gt_1kl,0.0037752315060189034
16804,mod_sn_gt_1kl,mod_sn_gt_4kl,0.0024659774853453584
16805,mod_sn_gt_4kl,mod_sn_gt_1kl,0.0024659774853453584
16806,mod_sn_gt_1kl,mod_sn_gt_500l,0.0020339713824069415
16807,mod_sn_gt_500l,mod_sn_gt_1kl,0.0020339713824069415
16808,mod_sn_gt_1kl,notch_4kl,0.004858214528033101
16809,notch_4kl,mod_sn_gt_1kl,0.004858214528033101
16810,mod_sn_gt_1kl,notch_at_4kl,0.004343092258389193
16811,notch_at_4kl,mod_sn_gt_1kl,0.004343092258389193
16812,mod_sn_gt_1kl,o_ar_cl,0.009462861363548469
16813,o_ar_cl,mod_sn_gt_1kl,0.009462861363548469
16814,mod_sn_gt_1kl,o_ar_ul,0.00899099355620391
16815,o_ar_ul,mod_sn_gt_1kl,0.00899099355620391
16816,mod_sn_gt_1kl,s_sn_gt_1kl,0.001397840025517007
16817,s_sn_gt_1kl,mod_sn_gt_1kl,0.001397840025517007
16818,mod_sn_gt_1kl,s_sn_gt_2kl,0.0024659774853453584
16819,s_sn_gt_2kl,mod_sn_gt_1kl,0.0024659774853453584
16820,mod_sn_gt_1kl,s_sn_gt_4kl,0.0020339713824069415
16821,s_sn_gt_4kl,mod_sn_gt_1kl,0.0020339713824069415
16822,mod_sn_gt_1kl,speechl,0.02473959921926691
16823,speechl,mod_sn_gt_1kl,0.02473959921926691
16824,mod_sn_gt_1kl,static_normall,0.003973163136991496
16825,static_normall,mod_sn_gt_1kl,0.003973163136991496
16826,mod_sn_gt_1kl,tympl,0.00443252434087143
16827,tympl,mod_sn_gt_1kl,0.00443252434087143
